LENGTH	COUNT	PRCT
201	1	0.00719942
202	1	0.00719942
204	2	0.0143988
205	3	0.0215983
206	1	0.00719942
209	1	0.00719942
210	1	0.00719942
211	1	0.00719942
212	1	0.00719942
213	2	0.0143988
214	1	0.00719942
216	5	0.0359971
217	3	0.0215983
218	1	0.00719942
219	1	0.00719942
220	1	0.00719942
221	1	0.00719942
222	1	0.00719942
223	2	0.0143988
224	2	0.0143988
225	1	0.00719942
227	1	0.00719942
228	3	0.0215983
229	1	0.00719942
233	1	0.00719942
234	3	0.0215983
237	3	0.0215983
240	1	0.00719942
241	1	0.00719942
243	1	0.00719942
244	1	0.00719942
245	2	0.0143988
246	1	0.00719942
250	1	0.00719942
252	3	0.0215983
253	1	0.00719942
254	2	0.0143988
255	1	0.00719942
256	2	0.0143988
258	2	0.0143988
259	1	0.00719942
260	1	0.00719942
262	1	0.00719942
264	1	0.00719942
265	1	0.00719942
268	3	0.0215983
270	1	0.00719942
271	3	0.0215983
275	1	0.00719942
278	1	0.00719942
280	2	0.0143988
285	2	0.0143988
286	1	0.00719942
287	1	0.00719942
291	1	0.00719942
293	1	0.00719942
294	1	0.00719942
296	2	0.0143988
298	1	0.00719942
302	1	0.00719942
305	1	0.00719942
306	2	0.0143988
307	2	0.0143988
308	2	0.0143988
312	1	0.00719942
313	2	0.0143988
315	1	0.00719942
317	1	0.00719942
319	1	0.00719942
320	1	0.00719942
321	1	0.00719942
326	1	0.00719942
327	1	0.00719942
329	1	0.00719942
330	1	0.00719942
334	1	0.00719942
337	1	0.00719942
338	1	0.00719942
340	1	0.00719942
341	1	0.00719942
346	1	0.00719942
350	1	0.00719942
351	1	0.00719942
352	1	0.00719942
353	1	0.00719942
355	1	0.00719942
360	1	0.00719942
361	1	0.00719942
363	1	0.00719942
364	1	0.00719942
370	1	0.00719942
372	1	0.00719942
376	1	0.00719942
377	2	0.0143988
380	1	0.00719942
384	2	0.0143988
390	3	0.0215983
392	1	0.00719942
430	2	0.0143988
432	1	0.00719942
435	1	0.00719942
437	2	0.0143988
438	1	0.00719942
439	1	0.00719942
442	1	0.00719942
448	1	0.00719942
453	1	0.00719942
455	1	0.00719942
459	1	0.00719942
465	1	0.00719942
480	1	0.00719942
483	1	0.00719942
488	1	0.00719942
497	1	0.00719942
500	1	0.00719942
503	1	0.00719942
508	1	0.00719942
510	1	0.00719942
511	1	0.00719942
515	1	0.00719942
529	1	0.00719942
533	1	0.00719942
539	1	0.00719942
545	1	0.00719942
546	1	0.00719942
548	1	0.00719942
549	2	0.0143988
559	1	0.00719942
566	1	0.00719942
571	2	0.0143988
579	1	0.00719942
581	1	0.00719942
591	1	0.00719942
598	1	0.00719942
602	1	0.00719942
609	1	0.00719942
617	1	0.00719942
636	1	0.00719942
645	1	0.00719942
666	1	0.00719942
672	1	0.00719942
682	1	0.00719942
687	1	0.00719942
692	1	0.00719942
731	1	0.00719942
732	1	0.00719942
738	1	0.00719942
744	1	0.00719942
759	1	0.00719942
777	1	0.00719942
778	1	0.00719942
785	1	0.00719942
792	1	0.00719942
793	1	0.00719942
820	1	0.00719942
906	1	0.00719942
927	1	0.00719942
1026	1	0.00719942
1045	1	0.00719942
1245	1	0.00719942
1456	1	0.00719942
